profit_center,document_date,posting_date,assignment,gl_account,text,doc_number,doc_type,posting_key,amount
BX50,1/8/2025,1/8/2025,20250108,5101020102,,601006542,QA,40,668089
BX52,1/8/2025,1/8/2025,20250108,5101020102,,601006543,QA,40,1727649
BX03,1/8/2025,1/8/2025,20250108,5101020102,,3800000513,Z8,40,252271
BX01,1/9/2025,1/9/2025,20250109,5101020102,,601006544,QA,40,2496573
BX03,1/9/2025,1/9/2025,20250109,5101020102,,601006545,QA,40,3354673
BX04,1/9/2025,1/9/2025,20250109,5101020102,,601006546,QA,40,1652970
BX07,1/9/2025,1/9/2025,20250109,5101020102,,601006547,QA,40,1745602
BX08,1/9/2025,1/9/2025,20250109,5101020102,,601006548,QA,40,1273234
BX09,1/9/2025,1/9/2025,20250109,5101020102,,601006549,QA,40,5527154
BX10,1/9/2025,1/9/2025,20250109,5101020102,,601006550,QA,40,2253735
BX11,1/9/2025,1/9/2025,20250109,5101020102,,601006551,QA,40,1976814
BX12,1/9/2025,1/9/2025,20250109,5101020102,,601006552,QA,40,601646
BX13,1/9/2025,1/9/2025,20250109,5101020102,,601006553,QA,40,1016218
BX14,1/9/2025,1/9/2025,20250109,5101020102,,601006554,QA,40,409405
BX19,1/9/2025,1/9/2025,20250109,5101020102,,601006555,QA,40,1135317
BX20,1/9/2025,1/9/2025,20250109,5101020102,,601006556,QA,40,311605
BX21,1/9/2025,1/9/2025,20250109,5101020102,,601006557,QA,40,1272514
BX22,1/9/2025,1/9/2025,20250109,5101020102,,601006558,QA,40,950808
BX23,1/9/2025,1/9/2025,20250109,5101020102,,601006559,QA,40,358305
BX25,1/9/2025,1/9/2025,20250109,5101020102,,601006560,QA,40,417811
BX26,1/9/2025,1/9/2025,20250109,5101020102,,601006561,QA,40,1074193
BX27,1/9/2025,1/9/2025,20250109,5101020102,,601006562,QA,40,589163
BX29,1/9/2025,1/9/2025,20250109,5101020102,,601006563,QA,40,607517
BX31,1/9/2025,1/9/2025,20250109,5101020102,,601006564,QA,40,1076977
BX32,1/9/2025,1/9/2025,20250109,5101020102,,601006565,QA,40,2389198
BX33,1/9/2025,1/9/2025,20250109,5101020102,,601006566,QA,40,1621933
BX34,1/9/2025,1/9/2025,20250109,5101020102,,601006567,QA,40,1271582
BX35,1/9/2025,1/9/2025,20250109,5101020102,,601006568,QA,40,1557501
BX36,1/9/2025,1/9/2025,20250109,5101020102,,601006569,QA,40,684254
BX38,1/9/2025,1/9/2025,20250109,5101020102,,601006570,QA,40,132480
BX39,1/9/2025,1/9/2025,20250109,5101020102,,601006571,QA,40,284345
BX40,1/9/2025,1/9/2025,20250109,5101020102,,601006572,QA,40,464239
BX41,1/9/2025,1/9/2025,20250109,5101020102,,601006573,QA,40,768632
BX43,1/9/2025,1/9/2025,20250109,5101020102,,601006574,QA,40,919589
BX49,1/9/2025,1/9/2025,20250109,5101020102,,601006575,QA,40,859340
BX50,1/9/2025,1/9/2025,20250109,5101020102,,601006576,QA,40,117079
BX51,1/9/2025,1/9/2025,20250109,5101020102,,601006577,QA,40,881813
BX52,1/9/2025,1/9/2025,20250109,5101020102,,601006578,QA,40,843909
BX03,1/9/2025,1/9/2025,20250109,5101020102,,604000182,QH,40,119939
BX03,1/9/2025,1/9/2025,20250109,5101020102,,606000002,QJ,40,56720
BX08,1/9/2025,1/9/2025,20250109,5101020102,,683000682,ZJ,40,61450
BX21,1/9/2025,1/9/2025,20250109,5101020102,,683000683,ZJ,40,327495
BX03,1/9/2025,1/9/2025,20250109,5101020102,,3800000515,Z8,40,237990
BX01,1/10/2025,1/10/2025,20250110,5101020102,,601006579,QA,40,2108915
BX03,1/10/2025,1/10/2025,20250110,5101020102,,601006580,QA,40,2596008
BX04,1/10/2025,1/10/2025,20250110,5101020102,,601006581,QA,40,650856
BX07,1/10/2025,1/10/2025,20250110,5101020102,,601006582,QA,40,431855
BX08,1/10/2025,1/10/2025,20250110,5101020102,,601006583,QA,40,1131834
BX09,1/10/2025,1/10/2025,20250110,5101020102,,601006584,QA,40,2654004
BX10,1/10/2025,1/10/2025,20250110,5101020102,,601006585,QA,40,2190171
BX11,1/10/2025,1/10/2025,20250110,5101020102,,601006586,QA,40,967027
BX12,1/10/2025,1/10/2025,20250110,5101020102,,601006587,QA,40,617384
BX13,1/10/2025,1/10/2025,20250110,5101020102,,601006588,QA,40,575974
BX14,1/10/2025,1/10/2025,20250110,5101020102,,601006589,QA,40,429537
BX19,1/10/2025,1/10/2025,20250110,5101020102,,601006590,QA,40,590411
BX20,1/10/2025,1/10/2025,20250110,5101020102,,601006591,QA,40,1556070
BX21,1/10/2025,1/10/2025,20250110,5101020102,,601006592,QA,40,907311
BX22,1/10/2025,1/10/2025,20250110,5101020102,,601006593,QA,40,2030629
BX23,1/10/2025,1/10/2025,20250110,5101020102,,601006594,QA,40,468964
BX26,1/10/2025,1/10/2025,20250110,5101020102,,601006595,QA,40,340694
BX27,1/10/2025,1/10/2025,20250110,5101020102,,601006596,QA,40,1162694
BX29,1/10/2025,1/10/2025,20250110,5101020102,,601006597,QA,40,588435
BX31,1/10/2025,1/10/2025,20250110,5101020102,,601006598,QA,40,818259
BX32,1/10/2025,1/10/2025,20250110,5101020102,,601006599,QA,40,3584581
BX33,1/10/2025,1/10/2025,20250110,5101020102,,601006600,QA,40,564012
BX34,1/10/2025,1/10/2025,20250110,5101020102,,601006601,QA,40,845894
BX35,1/10/2025,1/10/2025,20250110,5101020102,,601006602,QA,40,1709698
BX36,1/10/2025,1/10/2025,20250110,5101020102,,601006603,QA,40,217700
BX38,1/10/2025,1/10/2025,20250110,5101020102,,601006604,QA,40,290413
BX39,1/10/2025,1/10/2025,20250110,5101020102,,601006605,QA,40,261456
BX40,1/10/2025,1/10/2025,20250110,5101020102,,601006606,QA,40,628461
BX41,1/10/2025,1/10/2025,20250110,5101020102,,601006607,QA,40,1750126
BX43,1/10/2025,1/10/2025,20250110,5101020102,,601006608,QA,40,372845
BX49,1/10/2025,1/10/2025,20250110,5101020102,,601006609,QA,40,128176
BX50,1/10/2025,1/10/2025,20250110,5101020102,,601006610,QA,40,1112653
BX51,1/10/2025,1/10/2025,20250110,5101020102,,601006611,QA,40,507774
BX52,1/10/2025,1/10/2025,20250110,5101020102,,601006612,QA,40,573555
BX01,1/10/2025,1/10/2025,20250110,5101020102,,604000183,QH,40,105089
BX01,1/11/2025,1/11/2025,20250111,5101020102,,601006613,QA,40,875469
BX03,1/11/2025,1/11/2025,20250111,5101020102,,601006614,QA,40,1642152
BX04,1/11/2025,1/11/2025,20250111,5101020102,,601006615,QA,40,2066574
BX07,1/11/2025,1/11/2025,20250111,5101020102,,601006616,QA,40,1775415
BX08,1/11/2025,1/11/2025,20250111,5101020102,,601006617,QA,40,249949
BX09,1/11/2025,1/11/2025,20250111,5101020102,,601006618,QA,40,1412610
BX10,1/11/2025,1/11/2025,20250111,5101020102,,601006619,QA,40,1075503
BX11,1/11/2025,1/11/2025,20250111,5101020102,,601006620,QA,40,1917855
BX12,1/11/2025,1/11/2025,20250111,5101020102,,601006621,QA,40,940469
BX13,1/11/2025,1/11/2025,20250111,5101020102,,601006622,QA,40,731766
BX14,1/11/2025,1/11/2025,20250111,5101020102,,601006623,QA,40,1048809
BX19,1/11/2025,1/11/2025,20250111,5101020102,,601006624,QA,40,1431721
BX20,1/11/2025,1/11/2025,20250111,5101020102,,601006625,QA,40,1238410
BX21,1/11/2025,1/11/2025,20250111,5101020102,,601006626,QA,40,761781
BX22,1/11/2025,1/11/2025,20250111,5101020102,,601006627,QA,40,312682
BX23,1/11/2025,1/11/2025,20250111,5101020102,,601006628,QA,40,274981
BX25,1/11/2025,1/11/2025,20250111,5101020102,,601006629,QA,40,743523
BX26,1/11/2025,1/11/2025,20250111,5101020102,,601006630,QA,40,316032
BX27,1/11/2025,1/11/2025,20250111,5101020102,,601006631,QA,40,1055398
BX29,1/11/2025,1/11/2025,20250111,5101020102,,601006632,QA,40,553666
BX31,1/11/2025,1/11/2025,20250111,5101020102,,601006633,QA,40,1251130
BX32,1/11/2025,1/11/2025,20250111,5101020102,,601006634,QA,40,1558834
BX33,1/11/2025,1/11/2025,20250111,5101020102,,601006635,QA,40,310045
BX34,1/11/2025,1/11/2025,20250111,5101020102,,601006636,QA,40,465460
BX35,1/11/2025,1/11/2025,20250111,5101020102,,601006637,QA,40,1103514
BX36,1/11/2025,1/11/2025,20250111,5101020102,,601006638,QA,40,13943
BX38,1/11/2025,1/11/2025,20250111,5101020102,,601006639,QA,40,591209
BX39,1/11/2025,1/11/2025,20250111,5101020102,,601006640,QA,40,575694
BX40,1/11/2025,1/11/2025,20250111,5101020102,,601006641,QA,40,807219
BX41,1/11/2025,1/11/2025,20250111,5101020102,,601006642,QA,40,1235128
BX43,1/11/2025,1/11/2025,20250111,5101020102,,601006643,QA,40,636174
BX49,1/11/2025,1/11/2025,20250111,5101020102,,601006644,QA,40,671813
BX50,1/11/2025,1/11/2025,20250111,5101020102,,601006645,QA,40,174649
BX51,1/11/2025,1/11/2025,20250111,5101020102,,601006646,QA,40,818262
BX52,1/11/2025,1/11/2025,20250111,5101020102,,601006647,QA,40,770538
BX01,1/12/2025,1/12/2025,20250112,5101020102,,601006648,QA,40,2016834
BX03,1/12/2025,1/12/2025,20250112,5101020102,,601006649,QA,40,1808590
BX04,1/12/2025,1/12/2025,20250112,5101020102,,601006650,QA,40,381995
BX07,1/12/2025,1/12/2025,20250112,5101020102,,601006651,QA,40,190184
BX08,1/12/2025,1/12/2025,20250112,5101020102,,601006652,QA,40,432601
BX09,1/12/2025,1/12/2025,20250112,5101020102,,601006653,QA,40,5661374
BX10,1/12/2025,1/12/2025,20250112,5101020102,,601006654,QA,40,1116090
BX11,1/12/2025,1/12/2025,20250112,5101020102,,601006655,QA,40,630583
BX12,1/12/2025,1/12/2025,20250112,5101020102,,601006656,QA,40,624461
BX13,1/12/2025,1/12/2025,20250112,5101020102,,601006657,QA,40,599193
BX19,1/12/2025,1/12/2025,20250112,5101020102,,601006658,QA,40,665614
BX20,1/12/2025,1/12/2025,20250112,5101020102,,601006659,QA,40,1635852
BX21,1/12/2025,1/12/2025,20250112,5101020102,,601006660,QA,40,378612
BX23,1/12/2025,1/12/2025,20250112,5101020102,,601006661,QA,40,426230
BX25,1/12/2025,1/12/2025,20250112,5101020102,,601006662,QA,40,280370
BX27,1/12/2025,1/12/2025,20250112,5101020102,,601006663,QA,40,488137
BX29,1/12/2025,1/12/2025,20250112,5101020102,,601006664,QA,40,1444649
BX31,1/12/2025,1/12/2025,20250112,5101020102,,601006665,QA,40,567734
BX32,1/12/2025,1/12/2025,20250112,5101020102,,601006666,QA,40,930695
BX33,1/12/2025,1/12/2025,20250112,5101020102,,601006667,QA,40,454874
BX35,1/12/2025,1/12/2025,20250112,5101020102,,601006668,QA,40,890222
BX36,1/12/2025,1/12/2025,20250112,5101020102,,601006669,QA,40,242568
BX38,1/12/2025,1/12/2025,20250112,5101020102,,601006670,QA,40,204840
BX40,1/12/2025,1/12/2025,20250112,5101020102,,601006671,QA,40,161712
BX41,1/12/2025,1/12/2025,20250112,5101020102,,601006672,QA,40,567379
BX49,1/12/2025,1/12/2025,20250112,5101020102,,601006673,QA,40,110018
BX50,1/12/2025,1/12/2025,20250112,5101020102,,601006674,QA,40,84550
BX51,1/12/2025,1/12/2025,20250112,5101020102,,601006675,QA,40,946666
BX01,1/13/2025,1/13/2025,20250113,5101020102,,601006676,QA,40,2473157
BX03,1/13/2025,1/13/2025,20250113,5101020102,,601006677,QA,40,1243361
BX04,1/13/2025,1/13/2025,20250113,5101020102,,601006678,QA,40,685367
BX07,1/13/2025,1/13/2025,20250113,5101020102,,601006679,QA,40,1403277
BX08,1/13/2025,1/13/2025,20250113,5101020102,,601006680,QA,40,810936
BX09,1/13/2025,1/13/2025,20250113,5101020102,,601006681,QA,40,2923653
BX10,1/13/2025,1/13/2025,20250113,5101020102,,601006682,QA,40,3350474
BX11,1/13/2025,1/13/2025,20250113,5101020102,,601006683,QA,40,792549
BX12,1/13/2025,1/13/2025,20250113,5101020102,,601006684,QA,40,1750971
BX13,1/13/2025,1/13/2025,20250113,5101020102,,601006685,QA,40,211279
BX14,1/13/2025,1/13/2025,20250113,5101020102,,601006686,QA,40,75196
BX19,1/13/2025,1/13/2025,20250113,5101020102,,601006687,QA,40,584503
BX20,1/13/2025,1/13/2025,20250113,5101020102,,601006688,QA,40,1742789
BX21,1/13/2025,1/13/2025,20250113,5101020102,,601006689,QA,40,1522443
BX22,1/13/2025,1/13/2025,20250113,5101020102,,601006690,QA,40,493489
BX23,1/13/2025,1/13/2025,20250113,5101020102,,601006691,QA,40,559006
BX25,1/13/2025,1/13/2025,20250113,5101020102,,601006692,QA,40,624944
BX26,1/13/2025,1/13/2025,20250113,5101020102,,601006693,QA,40,880147
BX27,1/13/2025,1/13/2025,20250113,5101020102,,601006694,QA,40,2268067
BX29,1/13/2025,1/13/2025,20250113,5101020102,,601006695,QA,40,110885
BX31,1/13/2025,1/13/2025,20250113,5101020102,,601006696,QA,40,1958260
BX32,1/13/2025,1/13/2025,20250113,5101020102,,601006697,QA,40,2097531
BX33,1/13/2025,1/13/2025,20250113,5101020102,,601006698,QA,40,635857
BX34,1/13/2025,1/13/2025,20250113,5101020102,,601006699,QA,40,356043
BX35,1/13/2025,1/13/2025,20250113,5101020102,,601006700,QA,40,868600
BX36,1/13/2025,1/13/2025,20250113,5101020102,,601006701,QA,40,442009
BX38,1/13/2025,1/13/2025,20250113,5101020102,,601006702,QA,40,230968
BX39,1/13/2025,1/13/2025,20250113,5101020102,,601006703,QA,40,565858
BX40,1/13/2025,1/13/2025,20250113,5101020102,,601006704,QA,40,411045
BX41,1/13/2025,1/13/2025,20250113,5101020102,,601006705,QA,40,1631478
BX43,1/13/2025,1/13/2025,20250113,5101020102,,601006706,QA,40,403421
BX49,1/13/2025,1/13/2025,20250113,5101020102,,601006707,QA,40,2235600
BX50,1/13/2025,1/13/2025,20250113,5101020102,,601006708,QA,40,880303
BX51,1/13/2025,1/13/2025,20250113,5101020102,,601006709,QA,40,411872
BX52,1/13/2025,1/13/2025,20250113,5101020102,,601006710,QA,40,2035843
BX01,1/14/2025,1/14/2025,20250114,5101020102,,601006711,QA,40,2883621
BX03,1/14/2025,1/14/2025,20250114,5101020102,,601006712,QA,40,1595728
BX04,1/14/2025,1/14/2025,20250114,5101020102,,601006713,QA,40,2061666
BX07,1/14/2025,1/14/2025,20250114,5101020102,,601006714,QA,40,1599324
BX08,1/14/2025,1/14/2025,20250114,5101020102,,601006715,QA,40,575616
BX09,1/14/2025,1/14/2025,20250114,5101020102,,601006716,QA,40,3560636
BX10,1/14/2025,1/14/2025,20250114,5101020102,,601006717,QA,40,4169573
BX11,1/14/2025,1/14/2025,20250114,5101020102,,601006718,QA,40,2111609
BX12,1/14/2025,1/14/2025,20250114,5101020102,,601006719,QA,40,1141153
BX13,1/14/2025,1/14/2025,20250114,5101020102,,601006720,QA,40,373775
BX14,1/14/2025,1/14/2025,20250114,5101020102,,601006721,QA,40,219919
BX19,1/14/2025,1/14/2025,20250114,5101020102,,601006722,QA,40,909377
BX20,1/14/2025,1/14/2025,20250114,5101020102,,601006723,QA,40,353091
BX21,1/14/2025,1/14/2025,20250114,5101020102,,601006724,QA,40,988246
BX22,1/14/2025,1/14/2025,20250114,5101020102,,601006725,QA,40,248171
BX23,1/14/2025,1/14/2025,20250114,5101020102,,601006726,QA,40,359108
BX26,1/14/2025,1/14/2025,20250114,5101020102,,601006727,QA,40,1104777
BX27,1/14/2025,1/14/2025,20250114,5101020102,,601006728,QA,40,1158521
BX29,1/14/2025,1/14/2025,20250114,5101020102,,601006729,QA,40,399136
BX31,1/14/2025,1/14/2025,20250114,5101020102,,601006730,QA,40,169811
BX32,1/14/2025,1/14/2025,20250114,5101020102,,601006731,QA,40,2252679
BX33,1/14/2025,1/14/2025,20250114,5101020102,,601006732,QA,40,205200
BX34,1/14/2025,1/14/2025,20250114,5101020102,,601006733,QA,40,110880
BX35,1/14/2025,1/14/2025,20250114,5101020102,,601006734,QA,40,1148189
BX36,1/14/2025,1/14/2025,20250114,5101020102,,601006735,QA,40,222703
BX38,1/14/2025,1/14/2025,20250114,5101020102,,601006736,QA,40,316767
BX39,1/14/2025,1/14/2025,20250114,5101020102,,601006737,QA,40,997406
BX40,1/14/2025,1/14/2025,20250114,5101020102,,601006738,QA,40,350756
BX41,1/14/2025,1/14/2025,20250114,5101020102,,601006739,QA,40,1285110
BX43,1/14/2025,1/14/2025,20250114,5101020102,,601006740,QA,40,129463
BX49,1/14/2025,1/14/2025,20250114,5101020102,,601006741,QA,40,559971
BX50,1/14/2025,1/14/2025,20250114,5101020102,,601006742,QA,40,604026
BX51,1/14/2025,1/14/2025,20250114,5101020102,,601006743,QA,40,886462
BX52,1/14/2025,1/14/2025,20250114,5101020102,,601006744,QA,40,1032869
BX01,1/15/2025,1/15/2025,20250115,5101020102,,601013909,QA,40,3219998
BX03,1/15/2025,1/15/2025,20250115,5101020102,,601013910,QA,40,4217244
BX04,1/15/2025,1/15/2025,20250115,5101020102,,601013911,QA,40,439090
BX07,1/15/2025,1/15/2025,20250115,5101020102,,601013912,QA,40,697595
BX08,1/15/2025,1/15/2025,20250115,5101020102,,601013913,QA,40,368372
BX09,1/15/2025,1/15/2025,20250115,5101020102,,601013914,QA,40,1977592
BX10,1/15/2025,1/15/2025,20250115,5101020102,,601013915,QA,40,2424073
BX11,1/15/2025,1/15/2025,20250115,5101020102,,601013916,QA,40,780398
BX12,1/15/2025,1/15/2025,20250115,5101020102,,601013917,QA,40,2204103
BX13,1/15/2025,1/15/2025,20250115,5101020102,,601013918,QA,40,242838
BX14,1/15/2025,1/15/2025,20250115,5101020102,,601013919,QA,40,362420
BX19,1/15/2025,1/15/2025,20250115,5101020102,,601013920,QA,40,268832
BX20,1/15/2025,1/15/2025,20250115,5101020102,,601013921,QA,40,1424407
BX21,1/15/2025,1/15/2025,20250115,5101020102,,601013922,QA,40,546306
BX22,1/15/2025,1/15/2025,20250115,5101020102,,601013923,QA,40,449882
BX23,1/15/2025,1/15/2025,20250115,5101020102,,601013924,QA,40,623036
BX25,1/15/2025,1/15/2025,20250115,5101020102,,601013925,QA,40,446876
BX26,1/15/2025,1/15/2025,20250115,5101020102,,601013926,QA,40,366270
BX27,1/15/2025,1/15/2025,20250115,5101020102,,601013927,QA,40,1022925
BX29,1/15/2025,1/15/2025,20250115,5101020102,,601013928,QA,40,137464
BX31,1/15/2025,1/15/2025,20250115,5101020102,,601013929,QA,40,1407652
BX32,1/15/2025,1/15/2025,20250115,5101020102,,601013930,QA,40,1673884
BX33,1/15/2025,1/15/2025,20250115,5101020102,,601013931,QA,40,178430
BX34,1/15/2025,1/15/2025,20250115,5101020102,,601013932,QA,40,1936265
BX35,1/15/2025,1/15/2025,20250115,5101020102,,601013933,QA,40,1489450
BX36,1/15/2025,1/15/2025,20250115,5101020102,,601013934,QA,40,588497
BX38,1/15/2025,1/15/2025,20250115,5101020102,,601013935,QA,40,863278
BX39,1/15/2025,1/15/2025,20250115,5101020102,,601013936,QA,40,667662
BX40,1/15/2025,1/15/2025,20250115,5101020102,,601013937,QA,40,412459
BX41,1/15/2025,1/15/2025,20250115,5101020102,,601013938,QA,40,1842613
BX43,1/15/2025,1/15/2025,20250115,5101020102,,601013939,QA,40,407642
BX49,1/15/2025,1/15/2025,20250115,5101020102,,601013940,QA,40,608937
BX50,1/15/2025,1/15/2025,20250115,5101020102,,601013941,QA,40,819657
BX52,1/15/2025,1/15/2025,20250115,5101020102,,601013942,QA,40,2294536
BX09,1/15/2025,1/15/2025,20250115,5101020102,,604000341,QH,40,52197
BX01,1/16/2025,1/16/2025,20250116,5101020102,,601015782,QA,40,1866113
BX03,1/16/2025,1/16/2025,20250116,5101020102,,601015783,QA,40,758182
BX04,1/16/2025,1/16/2025,20250116,5101020102,,601015784,QA,40,1389974
BX07,1/16/2025,1/16/2025,20250116,5101020102,,601015785,QA,40,1297113
BX08,1/16/2025,1/16/2025,20250116,5101020102,,601015786,QA,40,520333
BX09,1/16/2025,1/16/2025,20250116,5101020102,,601015787,QA,40,5269229
BX10,1/16/2025,1/16/2025,20250116,5101020102,,601015788,QA,40,2667029
BX11,1/16/2025,1/16/2025,20250116,5101020102,,601015789,QA,40,1214283
BX12,1/16/2025,1/16/2025,20250116,5101020102,,601015790,QA,40,1684525
BX13,1/16/2025,1/16/2025,20250116,5101020102,,601015791,QA,40,1244842
BX14,1/16/2025,1/16/2025,20250116,5101020102,,601015792,QA,40,506752
BX19,1/16/2025,1/16/2025,20250116,5101020102,,601015793,QA,40,753338
BX20,1/16/2025,1/16/2025,20250116,5101020102,,601015794,QA,40,942012
BX21,1/16/2025,1/16/2025,20250116,5101020102,,601015795,QA,40,950815
BX22,1/16/2025,1/16/2025,20250116,5101020102,,601015796,QA,40,357680
BX23,1/16/2025,1/16/2025,20250116,5101020102,,601015797,QA,40,1030260
BX25,1/16/2025,1/16/2025,20250116,5101020102,,601015798,QA,40,464721
BX26,1/16/2025,1/16/2025,20250116,5101020102,,601015799,QA,40,1079769
BX27,1/16/2025,1/16/2025,20250116,5101020102,,601015800,QA,40,1026829
BX29,1/16/2025,1/16/2025,20250116,5101020102,,601015801,QA,40,768083
BX31,1/16/2025,1/16/2025,20250116,5101020102,,601015802,QA,40,547298
BX32,1/16/2025,1/16/2025,20250116,5101020102,,601015803,QA,40,1786367
BX33,1/16/2025,1/16/2025,20250116,5101020102,,601015804,QA,40,567278
BX34,1/16/2025,1/16/2025,20250116,5101020102,,601015805,QA,40,544212
BX35,1/16/2025,1/16/2025,20250116,5101020102,,601015806,QA,40,761311
BX36,1/16/2025,1/16/2025,20250116,5101020102,,601015807,QA,40,303438
BX38,1/16/2025,1/16/2025,20250116,5101020102,,601015808,QA,40,285904
BX39,1/16/2025,1/16/2025,20250116,5101020102,,601015809,QA,40,215009
BX40,1/16/2025,1/16/2025,20250116,5101020102,,601015810,QA,40,541909
BX41,1/16/2025,1/16/2025,20250116,5101020102,,601015811,QA,40,310682
BX43,1/16/2025,1/16/2025,20250116,5101020102,,601015812,QA,40,324256
BX49,1/16/2025,1/16/2025,20250116,5101020102,,601015813,QA,40,771089
BX50,1/16/2025,1/16/2025,20250116,5101020102,,601015814,QA,40,428994
BX51,1/16/2025,1/16/2025,20250116,5101020102,,601015815,QA,40,595829
BX52,1/16/2025,1/16/2025,20250116,5101020102,,601015816,QA,40,320667
BX09,1/16/2025,1/16/2025,20250116,5101020102,,604000401,QH,40,228455
BX38,1/16/2025,1/16/2025,20250116,5101020102,,683001733,ZJ,40,112946
BX01,1/17/2025,1/17/2025,20250117,5101020102,,601015817,QA,40,1624263
BX03,1/17/2025,1/17/2025,20250117,5101020102,,601015818,QA,40,2606413
BX04,1/17/2025,1/17/2025,20250117,5101020102,,601015819,QA,40,264282
BX07,1/17/2025,1/17/2025,20250117,5101020102,,601015820,QA,40,2769264
BX08,1/17/2025,1/17/2025,20250117,5101020102,,601015821,QA,40,869709
BX09,1/17/2025,1/17/2025,20250117,5101020102,,601015822,QA,40,1951905
BX10,1/17/2025,1/17/2025,20250117,5101020102,,601015823,QA,40,1178304
BX11,1/17/2025,1/17/2025,20250117,5101020102,,601015824,QA,40,2880152
BX12,1/17/2025,1/17/2025,20250117,5101020102,,601015825,QA,40,911270
BX13,1/17/2025,1/17/2025,20250117,5101020102,,601015826,QA,40,69306
BX14,1/17/2025,1/17/2025,20250117,5101020102,,601015827,QA,40,288626
BX19,1/17/2025,1/17/2025,20250117,5101020102,,601015828,QA,40,820118
BX20,1/17/2025,1/17/2025,20250117,5101020102,,601015829,QA,40,1840966
BX21,1/17/2025,1/17/2025,20250117,5101020102,,601015830,QA,40,2417994
BX22,1/17/2025,1/17/2025,20250117,5101020102,,601015831,QA,40,526283
BX23,1/17/2025,1/17/2025,20250117,5101020102,,601015832,QA,40,349252
BX25,1/17/2025,1/17/2025,20250117,5101020102,,601015833,QA,40,225153
BX26,1/17/2025,1/17/2025,20250117,5101020102,,601015834,QA,40,333567
BX27,1/17/2025,1/17/2025,20250117,5101020102,,601015835,QA,40,535308
BX29,1/17/2025,1/17/2025,20250117,5101020102,,601015836,QA,40,431803
BX31,1/17/2025,1/17/2025,20250117,5101020102,,601015837,QA,40,309000
BX32,1/17/2025,1/17/2025,20250117,5101020102,,601015838,QA,40,1933228
BX33,1/17/2025,1/17/2025,20250117,5101020102,,601015839,QA,40,753798
BX34,1/17/2025,1/17/2025,20250117,5101020102,,601015840,QA,40,425733
BX35,1/17/2025,1/17/2025,20250117,5101020102,,601015841,QA,40,1446136
BX36,1/17/2025,1/17/2025,20250117,5101020102,,601015842,QA,40,365423
BX38,1/17/2025,1/17/2025,20250117,5101020102,,601015843,QA,40,1264759
BX39,1/17/2025,1/17/2025,20250117,5101020102,,601015844,QA,40,222468
BX40,1/17/2025,1/17/2025,20250117,5101020102,,601015845,QA,40,461015
BX41,1/17/2025,1/17/2025,20250117,5101020102,,601015846,QA,40,431000
BX43,1/17/2025,1/17/2025,20250117,5101020102,,601015847,QA,40,269185
BX49,1/17/2025,1/17/2025,20250117,5101020102,,601015848,QA,40,441947
BX50,1/17/2025,1/17/2025,20250117,5101020102,,601015849,QA,40,240343
BX51,1/17/2025,1/17/2025,20250117,5101020102,,601015850,QA,40,794358
BX52,1/17/2025,1/17/2025,20250117,5101020102,,601015851,QA,40,363421
BX09,1/17/2025,1/17/2025,20250117,5101020102,,604000402,QH,40,147477
BX03,1/17/2025,1/17/2025,20250117,5101020102,,3800001521,Z8,40,222229
