profit_center,nama_outlet,posting_date,account_no,gl_acct_long_text,text,doc_id,doc_type,debit,kredit
BX10,KF.0316,4/26/2025,1107010301,Persediaan Barang Jadi,,692014022,Z5,3055347,3055347
BX35,KF Bantul,4/26/2025,1107010301,Persediaan Barang Jadi,,692014023,Z5,337383,337383
BX29,KF. SIDOARUM,4/26/2025,1107010301,Persediaan Barang Jadi,,692014024,Z5,879531,879531
BX40,KF Jakal 3.5,4/26/2025,1107010301,Persediaan Barang Jadi,,692014025,Z5,423250,423250
BX23,KF.Delanggu,4/26/2025,1107010301,Persediaan Barang Jadi,,692014026,Z5,349974,349974
BX51,KF Sudirman Magelang,4/26/2025,1107010301,Persediaan Barang Jadi,,692014027,Z5,872014,872014
BX27,KF Meguwo,4/26/2025,1107010301,Persediaan Barang Jadi,,692014028,Z5,142428,142428
BX12,KF.0401 Seturan,4/24/2025,1107010301,Persediaan Barang Jadi,,692013998,Z5,84680,84680
BX23,KF.Delanggu,4/24/2025,1107010301,Persediaan Barang Jadi,,692013999,Z5,634726,634726
BX49,KF Kusmanto,4/24/2025,1107010301,Persediaan Barang Jadi,,692014000,Z5,1611460,1611460
BX34,KF Kusumanegara,4/24/2025,1107010301,Persediaan Barang Jadi,,692014001,Z5,537748,537748
BX11,KF.0334 UNY,4/24/2025,1107010301,Persediaan Barang Jadi,,692014002,Z5,385496,385496
BX09,KF.0275,4/24/2025,1107010301,Persediaan Barang Jadi,,692014004,Z5,9819532,9819532
BX07,KF.0207,4/24/2025,1107010301,Persediaan Barang Jadi,,692014005,Z5,2105858,2105858
BX03,KF.0070,4/24/2025,1107010301,Persediaan Barang Jadi,,692014006,Z5,1565050,1565050
BX51,KF Sudirman Magelang,4/24/2025,1107010301,Persediaan Barang Jadi,,692014008,Z5,485280,485280
BX04,KF.0088,4/8/2025,1107010301,Persediaan Barang Jadi,,692011614,Z5,167744,167744
BX10,KF.0316,4/8/2025,1107010301,Persediaan Barang Jadi,,692011615,Z5,1943324,1943324
BX12,KF.0401 Seturan,4/8/2025,1107010301,Persediaan Barang Jadi,,692011616,Z5,125224,125224
BX50,KF Bhayangkara Kulon,4/4/2025,1107010301,Persediaan Barang Jadi,,692011624,Z5,525469,525469
BX40,KF Jakal 3.5,4/5/2025,1107010301,Persediaan Barang Jadi,,692011623,Z5,3273046,3273046
BX01,KF.0021,4/3/2025,1107010301,Persediaan Barang Jadi,,692011629,Z5,1633488,1633488
BX07,KF.0207,4/10/2025,1107010301,Persediaan Barang Jadi,,692011638,Z5,6098225,6098225
BX09,KF.0275,4/10/2025,1107010301,Persediaan Barang Jadi,,692011639,Z5,428737,428737
BX20,KF.0592 Wates,4/10/2025,1107010301,Persediaan Barang Jadi,,692011640,Z5,774930,774930
BX11,KF.0334 UNY,4/11/2025,1107010301,Persediaan Barang Jadi,,692011642,Z5,1188825,1188825
BX13,KF.0406 Jamal,4/11/2025,1107010301,Persediaan Barang Jadi,,692011643,Z5,154056,154056
BX25,KF PETANGPULUHAN,4/11/2025,1107010301,Persediaan Barang Jadi,,692011644,Z5,497300,497300
BX01,KF.0021,5/17/2025,1107010301,Persediaan Barang Jadi,,640052353,QS,0,-2733632
BX01,KF.0021,5/19/2025,1107010301,Persediaan Barang Jadi,,640054195,QS,0,-156750
BX01,KF.0021,5/19/2025,1107010301,Persediaan Barang Jadi,,640054196,QS,0,-3826370
BX01,KF.0021,5/19/2025,1107010301,Persediaan Barang Jadi,,640054197,QS,0,-36268
BX01,KF.0021,5/19/2025,1107010301,Persediaan Barang Jadi,,640054198,QS,0,-32593
BX01,KF.0021,5/19/2025,1107010301,Persediaan Barang Jadi,,640054199,QS,0,-684000
BX01,KF.0021,5/20/2025,1107010301,Persediaan Barang Jadi,,640054204,QS,0,-19637
BX01,KF.0021,5/3/2025,1107010301,Persediaan Barang Jadi,,640049098,QS,0,-5188160
BX03,KF.0070,5/20/2025,1107010301,Persediaan Barang Jadi,,640054205,QS,0,-43106
BX03,KF.0070,5/20/2025,1107010301,Persediaan Barang Jadi,,640054206,QS,0,-27648
BX03,KF.0070,5/22/2025,1107010301,Persediaan Barang Jadi,,640055728,QS,0,-67568
BX04,KF.0088,5/15/2025,1107010301,Persediaan Barang Jadi,,640052328,QS,0,-32775
BX04,KF.0088,5/15/2025,1107010301,Persediaan Barang Jadi,,640052329,QS,0,-42750
BX04,KF.0088,5/15/2025,1107010301,Persediaan Barang Jadi,,640052330,QS,0,-28200
BX04,KF.0088,5/15/2025,1107010301,Persediaan Barang Jadi,,640052331,QS,0,-108335
BX04,KF.0088,5/15/2025,1107010301,Persediaan Barang Jadi,,640052332,QS,0,-2009177
BX04,KF.0088,5/15/2025,1107010301,Persediaan Barang Jadi,,640052333,QS,0,-32668
BX04,KF.0088,5/18/2025,1107010301,Persediaan Barang Jadi,,640054194,QS,0,-3124407
BX04,KF.0088,5/26/2025,1107010301,Persediaan Barang Jadi,,640056838,QS,0,-560250
BX04,KF.0088,5/30/2025,1107010301,Persediaan Barang Jadi,,640058447,QS,0,-1802422
BX04,KF.0088,5/6/2025,1107010301,Persediaan Barang Jadi,,640049122,QS,0,-212800
BX04,KF.0088,5/12/2025,1107010301,Persediaan Barang Jadi,,640050717,QS,0,-585414
BX07,KF.0207,5/26/2025,1107010301,Persediaan Barang Jadi,,640056839,QS,0,-36876
BX07,KF.0207,5/27/2025,1107010301,Persediaan Barang Jadi,,640057706,QS,0,-107230
BX07,KF.0207,5/27/2025,1107010301,Persediaan Barang Jadi,,640057717,QS,0,-107230
BX07,KF.0207,5/27/2025,1107010301,Persediaan Barang Jadi,,640057722,QS,0,-90552
BX08,KF.0225,5/27/2025,1107010301,Persediaan Barang Jadi,,640057721,QS,0,-990000
BX08,KF.0225,5/27/2025,1107010301,Persediaan Barang Jadi,,640057723,QS,0,-107563
BX08,KF.0225,5/28/2025,1107010301,Persediaan Barang Jadi,,640057747,QS,0,-122922
BX08,KF.0225,5/28/2025,1107010301,Persediaan Barang Jadi,,640057751,QS,0,-177120
BX08,KF.0225,5/10/2025,1107010301,Persediaan Barang Jadi,,640049659,QS,0,-231227
BX08,KF.0225,5/10/2025,1107010301,Persediaan Barang Jadi,,640049660,QS,0,-612021
BX08,KF.0225,5/10/2025,1107010301,Persediaan Barang Jadi,,640049661,QS,0,-134442
BX08,KF.0225,5/10/2025,1107010301,Persediaan Barang Jadi,,640049662,QS,0,-45276
BX10,KF.0316,5/16/2025,1107010301,Persediaan Barang Jadi,,640052344,QS,0,-154613
BX10,KF.0316,5/19/2025,1107010301,Persediaan Barang Jadi,,640054200,QS,0,-21736
BX10,KF.0316,5/26/2025,1107010301,Persediaan Barang Jadi,,640056840,QS,0,-127940
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057700,QS,0,-107230
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057701,QS,0,-112914
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057704,QS,0,-12523
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057714,QS,0,-24584
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057726,QS,0,-316607
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057728,QS,0,-276830
BX10,KF.0316,5/27/2025,1107010301,Persediaan Barang Jadi,,640057729,QS,0,-1201824
BX10,KF.0316,5/28/2025,1107010301,Persediaan Barang Jadi,,640057742,QS,0,-54612
BX10,KF.0316,5/28/2025,1107010301,Persediaan Barang Jadi,,640057743,QS,0,-375584
BX10,KF.0316,5/2/2025,1107010301,Persediaan Barang Jadi,,640049088,QS,0,-610451
BX10,KF.0316,5/2/2025,1107010301,Persediaan Barang Jadi,,640049089,QS,0,-6011926
BX10,KF.0316,5/3/2025,1107010301,Persediaan Barang Jadi,,640049099,QS,0,-803813
BX10,KF.0316,5/4/2025,1107010301,Persediaan Barang Jadi,,640049114,QS,0,-472334
BX10,KF.0316,5/11/2025,1107010301,Persediaan Barang Jadi,,640049644,QS,0,-18758
BX12,KF.0401 Seturan,5/21/2025,1107010301,Persediaan Barang Jadi,,640054866,QS,0,-559706
BX12,KF.0401 Seturan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057702,QS,0,-270480
BX12,KF.0401 Seturan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057718,QS,0,-52937
BX12,KF.0401 Seturan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057719,QS,0,-116140
BX12,KF.0401 Seturan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057724,QS,0,-232848
BX12,KF.0401 Seturan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057727,QS,0,-26307
BX12,KF.0401 Seturan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057731,QS,0,-542528
BX12,KF.0401 Seturan,5/29/2025,1107010301,Persediaan Barang Jadi,,640058418,QS,0,-122921
BX12,KF.0401 Seturan,5/29/2025,1107010301,Persediaan Barang Jadi,,640058419,QS,0,-81918
BX13,KF.0406 Jamal,5/20/2025,1107010301,Persediaan Barang Jadi,,640054207,QS,0,-232280
BX13,KF.0406 Jamal,5/6/2025,1107010301,Persediaan Barang Jadi,,640049123,QS,0,-45276
BX13,KF.0406 Jamal,5/6/2025,1107010301,Persediaan Barang Jadi,,640049124,QS,0,-424449
BX13,KF.0406 Jamal,5/6/2025,1107010301,Persediaan Barang Jadi,,640049125,QS,0,-45276
BX13,KF.0406 Jamal,5/6/2025,1107010301,Persediaan Barang Jadi,,640049126,QS,0,-45276
BX14,KF 0416,5/14/2025,1107010301,Persediaan Barang Jadi,,640051642,QS,0,-370817
BX14,KF 0416,5/27/2025,1107010301,Persediaan Barang Jadi,,640057707,QS,0,-211200
BX14,KF 0416,5/27/2025,1107010301,Persediaan Barang Jadi,,640057708,QS,0,-270480
BX14,KF 0416,5/27/2025,1107010301,Persediaan Barang Jadi,,640057730,QS,0,-49001
BX14,KF 0416,5/27/2025,1107010301,Persediaan Barang Jadi,,640057735,QS,0,-81918
BX14,KF 0416,5/27/2025,1107010301,Persediaan Barang Jadi,,640057736,QS,0,-13285
BX14,KF 0416,5/30/2025,1107010301,Persediaan Barang Jadi,,640058448,QS,0,-27648
BX14,KF 0416,5/30/2025,1107010301,Persediaan Barang Jadi,,640058449,QS,0,-261562
BX14,KF 0416,5/2/2025,1107010301,Persediaan Barang Jadi,,640049090,QS,0,-91800
BX14,KF 0416,5/9/2025,1107010301,Persediaan Barang Jadi,,640049635,QS,0,-232280
BX19,KF.0524 Banteng,5/15/2025,1107010301,Persediaan Barang Jadi,,640052334,QS,0,-45276
BX19,KF.0524 Banteng,5/15/2025,1107010301,Persediaan Barang Jadi,,640052335,QS,0,-153611
BX19,KF.0524 Banteng,5/15/2025,1107010301,Persediaan Barang Jadi,,640052336,QS,0,-325005
BX19,KF.0524 Banteng,5/15/2025,1107010301,Persediaan Barang Jadi,,640052337,QS,0,-54168
BX19,KF.0524 Banteng,5/15/2025,1107010301,Persediaan Barang Jadi,,640052338,QS,0,-325005
BX19,KF.0524 Banteng,5/23/2025,1107010301,Persediaan Barang Jadi,,640055760,QS,0,-112800
BX19,KF.0524 Banteng,5/24/2025,1107010301,Persediaan Barang Jadi,,640055768,QS,0,-38121
BX19,KF.0524 Banteng,5/24/2025,1107010301,Persediaan Barang Jadi,,640055769,QS,0,-186686
BX19,KF.0524 Banteng,5/24/2025,1107010301,Persediaan Barang Jadi,,640055770,QS,0,-19285
BX19,KF.0524 Banteng,5/24/2025,1107010301,Persediaan Barang Jadi,,640055771,QS,0,-115940
BX19,KF.0524 Banteng,5/27/2025,1107010301,Persediaan Barang Jadi,,640057716,QS,0,-155000
BX19,KF.0524 Banteng,5/6/2025,1107010301,Persediaan Barang Jadi,,640049127,QS,0,-14516
BX20,KF.0592 Wates,5/14/2025,1107010301,Persediaan Barang Jadi,,640051643,QS,0,-404320
BX20,KF.0592 Wates,5/14/2025,1107010301,Persediaan Barang Jadi,,640051644,QS,0,-128136
BX20,KF.0592 Wates,5/14/2025,1107010301,Persediaan Barang Jadi,,640051645,QS,0,-90103
BX20,KF.0592 Wates,5/14/2025,1107010301,Persediaan Barang Jadi,,640051646,QS,0,-38863
BX20,KF.0592 Wates,5/14/2025,1107010301,Persediaan Barang Jadi,,640051647,QS,0,-103634
BX20,KF.0592 Wates,5/23/2025,1107010301,Persediaan Barang Jadi,,640055762,QS,0,-34000
BX20,KF.0592 Wates,5/23/2025,1107010301,Persediaan Barang Jadi,,640055763,QS,0,-1230000
BX20,KF.0592 Wates,5/31/2025,1107010301,Persediaan Barang Jadi,,640059198,QS,0,-77616
BX20,KF.0592 Wates,5/2/2025,1107010301,Persediaan Barang Jadi,,640049091,QS,0,-81918
BX21,KF.0609 Tajem,5/14/2025,1107010301,Persediaan Barang Jadi,,640051648,QS,0,-333777
BX21,KF.0609 Tajem,5/26/2025,1107010301,Persediaan Barang Jadi,,640056841,QS,0,-211200
BX21,KF.0609 Tajem,5/26/2025,1107010301,Persediaan Barang Jadi,,640056842,QS,0,-187792
BX21,KF.0609 Tajem,5/26/2025,1107010301,Persediaan Barang Jadi,,640056843,QS,0,-33701
BX21,KF.0609 Tajem,5/28/2025,1107010301,Persediaan Barang Jadi,,640057746,QS,0,-54612
BX21,KF.0609 Tajem,5/28/2025,1107010301,Persediaan Barang Jadi,,640057748,QS,0,-376200
BX21,KF.0609 Tajem,5/28/2025,1107010301,Persediaan Barang Jadi,,640057756,QS,0,-16599
BX21,KF.0609 Tajem,5/7/2025,1107010301,Persediaan Barang Jadi,,640049131,QS,0,-1201824
BX21,KF.0609 Tajem,5/7/2025,1107010301,Persediaan Barang Jadi,,640049132,QS,0,-901368
BX21,KF.0609 Tajem,5/9/2025,1107010301,Persediaan Barang Jadi,,640049636,QS,0,-232280
BX21,KF.0609 Tajem,5/9/2025,1107010301,Persediaan Barang Jadi,,640049637,QS,0,-93689
BX21,KF.0609 Tajem,5/9/2025,1107010301,Persediaan Barang Jadi,,640049638,QS,0,-158258
BX22,KF.0610 Condong Cat,5/14/2025,1107010301,Persediaan Barang Jadi,,640051649,QS,0,-650838
BX22,KF.0610 Condong Cat,5/25/2025,1107010301,Persediaan Barang Jadi,,640056441,QS,0,-2968012
BX23,KF.Delanggu,5/2/2025,1107010301,Persediaan Barang Jadi,,640049092,QS,0,-960000
BX25,KF PETANGPULUHAN,5/15/2025,1107010301,Persediaan Barang Jadi,,640052339,QS,0,-92500
BX25,KF PETANGPULUHAN,5/15/2025,1107010301,Persediaan Barang Jadi,,640052340,QS,0,-16333
BX25,KF PETANGPULUHAN,5/24/2025,1107010301,Persediaan Barang Jadi,,640055772,QS,0,-263567
BX25,KF PETANGPULUHAN,5/28/2025,1107010301,Persediaan Barang Jadi,,640057745,QS,0,-12273
BX25,KF PETANGPULUHAN,5/28/2025,1107010301,Persediaan Barang Jadi,,640057762,QS,0,-16598
BX25,KF PETANGPULUHAN,5/5/2025,1107010301,Persediaan Barang Jadi,,640049117,QS,0,-239155
BX25,KF PETANGPULUHAN,5/5/2025,1107010301,Persediaan Barang Jadi,,640049118,QS,0,-79615
BX25,KF PETANGPULUHAN,5/6/2025,1107010301,Persediaan Barang Jadi,,640049128,QS,0,-19637
BX25,KF PETANGPULUHAN,5/6/2025,1107010301,Persediaan Barang Jadi,,640049129,QS,0,-19637
BX25,KF PETANGPULUHAN,5/6/2025,1107010301,Persediaan Barang Jadi,,640049130,QS,0,-68464
BX26,KF Sorosutan,5/16/2025,1107010301,Persediaan Barang Jadi,,640052345,QS,0,-141700
BX26,KF Sorosutan,5/17/2025,1107010301,Persediaan Barang Jadi,,640052354,QS,0,-1816
BX26,KF Sorosutan,5/17/2025,1107010301,Persediaan Barang Jadi,,640052355,QS,0,-462080
BX26,KF Sorosutan,5/17/2025,1107010301,Persediaan Barang Jadi,,640052356,QS,0,-9991
BX26,KF Sorosutan,5/17/2025,1107010301,Persediaan Barang Jadi,,640052357,QS,0,-13871
BX26,KF Sorosutan,5/24/2025,1107010301,Persediaan Barang Jadi,,640055773,QS,0,-325005
BX26,KF Sorosutan,5/24/2025,1107010301,Persediaan Barang Jadi,,640055774,QS,0,-108335
BX26,KF Sorosutan,5/26/2025,1107010301,Persediaan Barang Jadi,,640056844,QS,0,-268195
BX26,KF Sorosutan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057725,QS,0,-50001
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057737,QS,0,-268796
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057739,QS,0,-101532
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057753,QS,0,-98337
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057757,QS,0,-12273
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057759,QS,0,-81918
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057760,QS,0,-43832
BX26,KF Sorosutan,5/28/2025,1107010301,Persediaan Barang Jadi,,640057763,QS,0,-106984
BX26,KF Sorosutan,5/30/2025,1107010301,Persediaan Barang Jadi,,640058450,QS,0,-23086
BX26,KF Sorosutan,5/2/2025,1107010301,Persediaan Barang Jadi,,640049093,QS,0,-34708
BX26,KF Sorosutan,5/2/2025,1107010301,Persediaan Barang Jadi,,640049094,QS,0,-316800
BX26,KF Sorosutan,5/2/2025,1107010301,Persediaan Barang Jadi,,640049095,QS,0,-339150
BX26,KF Sorosutan,5/2/2025,1107010301,Persediaan Barang Jadi,,640049096,QS,0,-33701
BX26,KF Sorosutan,5/2/2025,1107010301,Persediaan Barang Jadi,,640049097,QS,0,-484908
BX26,KF Sorosutan,5/9/2025,1107010301,Persediaan Barang Jadi,,640049639,QS,0,-155232
BX27,KF Meguwo,5/14/2025,1107010301,Persediaan Barang Jadi,,640051650,QS,0,-1802736
BX27,KF Meguwo,5/19/2025,1107010301,Persediaan Barang Jadi,,640054201,QS,0,-57855
BX27,KF Meguwo,5/19/2025,1107010301,Persediaan Barang Jadi,,640054202,QS,0,-190820
BX27,KF Meguwo,5/20/2025,1107010301,Persediaan Barang Jadi,,640054208,QS,0,-50983
BX27,KF Meguwo,5/20/2025,1107010301,Persediaan Barang Jadi,,640054209,QS,0,-196368
BX27,KF Meguwo,5/26/2025,1107010301,Persediaan Barang Jadi,,640056845,QS,0,-155000
BX27,KF Meguwo,5/27/2025,1107010301,Persediaan Barang Jadi,,640057734,QS,0,-82461
BX27,KF Meguwo,5/28/2025,1107010301,Persediaan Barang Jadi,,640057752,QS,0,-163836
BX27,KF Meguwo,5/28/2025,1107010301,Persediaan Barang Jadi,,640057755,QS,0,-3841122
BX27,KF Meguwo,5/4/2025,1107010301,Persediaan Barang Jadi,,640049115,QS,0,-436663
BX27,KF Meguwo,5/4/2025,1107010301,Persediaan Barang Jadi,,640049116,QS,0,-1036040
BX29,KF. SIDOARUM,5/15/2025,1107010301,Persediaan Barang Jadi,,640052341,QS,0,-49001
BX31,KF. Kota Gede,5/15/2025,1107010301,Persediaan Barang Jadi,,640052342,QS,0,-37983
BX31,KF. Kota Gede,5/16/2025,1107010301,Persediaan Barang Jadi,,640052346,QS,0,-204000
BX31,KF. Kota Gede,5/26/2025,1107010301,Persediaan Barang Jadi,,640056846,QS,0,-30400
BX31,KF. Kota Gede,5/27/2025,1107010301,Persediaan Barang Jadi,,640057705,QS,0,-82461
BX31,KF. Kota Gede,5/27/2025,1107010301,Persediaan Barang Jadi,,640057732,QS,0,-16599
BX31,KF. Kota Gede,5/29/2025,1107010301,Persediaan Barang Jadi,,640058420,QS,0,-53615
BX31,KF. Kota Gede,5/29/2025,1107010301,Persediaan Barang Jadi,,640058421,QS,0,-112800
BX31,KF. Kota Gede,5/7/2025,1107010301,Persediaan Barang Jadi,,640049133,QS,0,-1159704
BX31,KF. Kota Gede,5/7/2025,1107010301,Persediaan Barang Jadi,,640049134,QS,0,-869778
BX31,KF. Kota Gede,5/7/2025,1107010301,Persediaan Barang Jadi,,640049135,QS,0,-552172
BX32,KF. Wonosari,5/20/2025,1107010301,Persediaan Barang Jadi,,640054210,QS,0,-303801
BX32,KF. Wonosari,5/20/2025,1107010301,Persediaan Barang Jadi,,640054211,QS,0,-108300
BX32,KF. Wonosari,5/20/2025,1107010301,Persediaan Barang Jadi,,640054212,QS,0,-275500
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055747,QS,0,-34238
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055748,QS,0,-183084
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055750,QS,0,-150982
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055751,QS,0,-32995
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055752,QS,0,-150000
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055753,QS,0,-52250
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055755,QS,0,-236588
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055756,QS,0,-548720
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055757,QS,0,-85424
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055758,QS,0,-38405
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055759,QS,0,-90800
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055761,QS,0,-170848
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055764,QS,0,-131860
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055765,QS,0,-80028
BX32,KF. Wonosari,5/23/2025,1107010301,Persediaan Barang Jadi,,640055766,QS,0,-104100
BX32,KF. Wonosari,5/26/2025,1107010301,Persediaan Barang Jadi,,640056847,QS,0,-10143
BX32,KF. Wonosari,5/30/2025,1107010301,Persediaan Barang Jadi,,640058451,QS,0,-120583
BX32,KF. Wonosari,5/30/2025,1107010301,Persediaan Barang Jadi,,640058452,QS,0,-110629
BX32,KF. Wonosari,5/30/2025,1107010301,Persediaan Barang Jadi,,640058453,QS,0,-33197
BX32,KF. Wonosari,5/30/2025,1107010301,Persediaan Barang Jadi,,640058454,QS,0,-65550
BX32,KF. Wonosari,5/30/2025,1107010301,Persediaan Barang Jadi,,640058455,QS,0,-42794
BX33,KF Titibumi,5/16/2025,1107010301,Persediaan Barang Jadi,,640052347,QS,0,-49001
BX33,KF Titibumi,5/17/2025,1107010301,Persediaan Barang Jadi,,640052358,QS,0,-64089
BX33,KF Titibumi,5/17/2025,1107010301,Persediaan Barang Jadi,,640052359,QS,0,-39450
BX33,KF Titibumi,5/17/2025,1107010301,Persediaan Barang Jadi,,640052360,QS,0,-142900
BX33,KF Titibumi,5/24/2025,1107010301,Persediaan Barang Jadi,,640055775,QS,0,-32281
BX33,KF Titibumi,5/28/2025,1107010301,Persediaan Barang Jadi,,640057738,QS,0,-16598
BX33,KF Titibumi,5/28/2025,1107010301,Persediaan Barang Jadi,,640057741,QS,0,-16598
BX33,KF Titibumi,5/28/2025,1107010301,Persediaan Barang Jadi,,640057754,QS,0,-370840
BX33,KF Titibumi,5/28/2025,1107010301,Persediaan Barang Jadi,,640057764,QS,0,-12273
BX33,KF Titibumi,5/7/2025,1107010301,Persediaan Barang Jadi,,640049136,QS,0,-155232
BX33,KF Titibumi,5/7/2025,1107010301,Persediaan Barang Jadi,,640049137,QS,0,-87092
BX33,KF Titibumi,5/11/2025,1107010301,Persediaan Barang Jadi,,640049645,QS,0,-5808504
BX33,KF Titibumi,5/10/2025,1107010301,Persediaan Barang Jadi,,640049663,QS,0,-93996
BX34,KF Kusumanegara,5/23/2025,1107010301,Persediaan Barang Jadi,,640055746,QS,0,-157094
BX34,KF Kusumanegara,5/23/2025,1107010301,Persediaan Barang Jadi,,640055754,QS,0,-19637
BX34,KF Kusumanegara,5/28/2025,1107010301,Persediaan Barang Jadi,,640057740,QS,0,-102460
BX34,KF Kusumanegara,5/28/2025,1107010301,Persediaan Barang Jadi,,640057744,QS,0,-71924
BX34,KF Kusumanegara,5/28/2025,1107010301,Persediaan Barang Jadi,,640057750,QS,0,-169575
BX34,KF Kusumanegara,5/29/2025,1107010301,Persediaan Barang Jadi,,640058422,QS,0,-76152
BX34,KF Kusumanegara,5/30/2025,1107010301,Persediaan Barang Jadi,,640058456,QS,0,-98337
BX34,KF Kusumanegara,5/31/2025,1107010301,Persediaan Barang Jadi,,640059199,QS,0,-176250
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049100,QS,0,-93275
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049101,QS,0,-34285
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049102,QS,0,-232280
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049103,QS,0,-270838
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049104,QS,0,-288000
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049105,QS,0,-77616
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049106,QS,0,-155000
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049107,QS,0,-141000
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049108,QS,0,-379173
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049109,QS,0,-41468
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049110,QS,0,-56789
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049111,QS,0,-90160
BX34,KF Kusumanegara,5/3/2025,1107010301,Persediaan Barang Jadi,,640049112,QS,0,-214509
BX34,KF Kusumanegara,5/9/2025,1107010301,Persediaan Barang Jadi,,640049640,QS,0,-71218
BX34,KF Kusumanegara,5/9/2025,1107010301,Persediaan Barang Jadi,,640049641,QS,0,-57921
BX35,KF Bantul,5/25/2025,1107010301,Persediaan Barang Jadi,,640056442,QS,0,-39274
BX35,KF Bantul,5/3/2025,1107010301,Persediaan Barang Jadi,,640049113,QS,0,-308200
BX35,KF Bantul,5/9/2025,1107010301,Persediaan Barang Jadi,,640049642,QS,0,-155000
BX38,KF Prambanan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057703,QS,0,-16598
BX38,KF Prambanan,5/27/2025,1107010301,Persediaan Barang Jadi,,640057710,QS,0,-16598
BX38,KF Prambanan,5/30/2025,1107010301,Persediaan Barang Jadi,,640058457,QS,0,-66668
BX38,KF Prambanan,5/5/2025,1107010301,Persediaan Barang Jadi,,640049119,QS,0,-600912
BX38,KF Prambanan,5/7/2025,1107010301,Persediaan Barang Jadi,,640049138,QS,0,-274628
BX39,KF Palagan Tengah,5/26/2025,1107010301,Persediaan Barang Jadi,,640056848,QS,0,-406308
BX39,KF Palagan Tengah,5/26/2025,1107010301,Persediaan Barang Jadi,,640056849,QS,0,-465696
BX39,KF Palagan Tengah,5/26/2025,1107010301,Persediaan Barang Jadi,,640056850,QS,0,-54168
BX40,KF Jakal 3.5,5/31/2025,1107010301,Persediaan Barang Jadi,,640059200,QS,0,-28414
BX40,KF Jakal 3.5,5/5/2025,1107010301,Persediaan Barang Jadi,,640049120,QS,0,-433194
